user,movieId,predictedRating,actualRating
51,466,3.844505363396169,3.5
51,2470,3.8593942119551237,4.0
51,4291,3.7962458173793814,2.0
51,2836,3.789473684210526,4.0
52,3996,4.310432839719984,4.5
52,59369,4.681051862192607,4.0
52,1198,4.686139325290817,3.5
52,70286,4.669948533538579,5.0
52,50872,4.5658289772632275,4.0
52,60684,4.59206898438021,4.0
52,49651,4.406063282168533,4.5
52,8874,4.287043871896736,5.0
52,52973,4.220360177399393,4.5
52,48304,4.5679300883946485,5.0
52,364,4.453742963254402,5.0
52,72998,4.604554797640364,4.5
52,63082,4.363464429788937,5.0
52,34437,4.318675204028986,3.0
52,356,4.280654412097414,5.0
52,96811,4.694183003436139,5.0
52,260,4.682571167567168,4.0
52,56801,4.620832680904965,3.0
52,93721,4.31698729810778,5.0
52,112175,4.640224998496925,4.5
52,79091,4.51903636795684,4.0
52,3753,4.407992720013552,4.0
52,58559,4.638281379525083,5.0
52,68358,4.604554797640364,5.0
52,34405,4.682571167567168,4.5
52,54995,4.620832680904965,5.0
53,4019,4.999999999999998,5.0
53,203,5.0,5.0
53,748,5.0,5.0
53,413,5.0,5.0
54,288,3.0291901964659624,3.0
54,161,3.1568983001190136,3.0
54,589,2.845299461620749,3.0
54,639,3.035238292790416,3.0
54,592,3.0291901964659624,3.0
54,410,2.849111209834977,3.0
54,329,3.1067454271447703,3.0
55,2005,3.0684641445972685,2.0
55,3101,3.9690415720618004,1.0
55,2393,3.005791325231037,0.5
55,2100,2.183036105566777,0.5
55,2427,3.638620448455513,0.5
56,370,3.7718408641485395,3.0
56,593,3.613837883103113,5.0
56,316,3.7206370706231735,3.0
56,196,3.599289413747015,3.0
56,231,3.9121432107600613,5.0
56,434,3.776616824086715,3.0
56,364,3.7306114463545876,5.0
56,315,3.738689701983967,4.0
56,786,3.738689701983967,4.0
56,185,3.640375608569731,3.0
57,1882,3.220381115086295,2.0
57,2268,3.115615499646573,4.0
57,2529,3.050533829806767,4.0
57,1518,2.7702906021224134,3.0
57,2009,3.2116226329105406,4.0
57,1059,3.2031326668763738,3.0
57,2947,2.5236230060732923,4.0
57,2406,3.28077061817176,4.0
57,3105,3.5707970013774344,4.0
57,915,3.1557582880504325,5.0
57,537,3.406524438207042,3.0
57,1726,3.527079573673385,2.0
57,357,3.1557582880504325,4.0
57,1617,3.6389044916765916,5.0
57,3466,3.1954833506763607,4.0
57,2916,3.0154061922679425,4.0
57,1610,2.5236230060732923,4.0
57,1079,3.51250325382652,3.0
57,1222,4.245328036126542,4.0
57,65,3.4210526315789473,1.0
57,3104,3.184326169275683,4.0
57,3827,3.4210526315789473,4.0
57,2701,3.3987867413436303,1.0
57,3256,3.3922898029017152,4.0
57,473,3.7735650595411774,2.0
57,1376,3.1124350241624517,4.0
57,2102,3.737154702126665,4.0
57,1939,4.245328036126542,4.0
57,1953,3.0764528740370505,4.0
57,2617,2.9353616948451666,3.0
57,1212,3.7027931559545793,5.0
57,3441,4.188757306576207,4.0
57,480,3.0154061922679425,5.0
57,2616,3.397681633570327,2.0
57,2115,3.395395557745336,3.0
57,2087,3.587417892968756,4.0
57,786,3.014050149707056,2.0
57,2922,3.5869490423949073,4.0
57,748,3.220381115086295,2.0
57,198,3.314267898953273,3.0
57,2193,3.395395557745336,3.0
57,1265,3.2647215486279726,5.0
57,110,4.188757306576207,4.0
57,750,3.7735650595411774,5.0
57,942,3.6254545060833494,4.0
57,1653,3.1669184223652747,5.0
57,2109,3.4210526315789473,4.0
57,1769,3.0764528740370505,2.0
57,516,3.4783037034174753,2.0
57,1047,3.014050149707056,4.0
57,2108,3.1557582880504325,3.0
57,1907,3.786905982668337,4.0
57,1254,3.8876145103820807,4.0
57,2761,3.1042902800737426,4.0
57,924,3.0287583666393254,5.0
57,442,3.0486688926839336,2.0
57,2858,3.2031326668763738,5.0
57,2393,3.045389813026808,2.0
57,1527,3.4210526315789473,4.0
57,69,3.4210526315789473,4.0
57,912,3.2031326668763738,5.0
57,50,3.532005976074578,5.0
57,185,3.0764528740370505,2.0
57,1210,3.0486688926839336,4.0
57,421,3.5645911186122703,3.0
57,940,3.3697936472587133,4.0
57,3635,2.5236230060732923,4.0
57,2791,3.4210526315789473,5.0
57,1375,3.0486688926839336,3.0
57,880,2.987619373441002,3.0
57,1220,3.3422231708986243,4.0
57,781,3.406524438207042,4.0
57,3107,3.851687419784693,3.0
57,1242,4.245328036126542,4.0
57,1416,3.5369300196444295,3.0
57,3301,3.51250325382652,3.0
57,2083,3.2378696451618145,3.0
57,2403,2.733849339038113,4.0
57,1646,3.158703442573716,1.0
57,1544,3.0154061922679425,2.0
57,994,3.4783037034174753,4.0
57,1747,3.4210526315789473,4.0
57,904,3.456761493562547,5.0
57,851,3.406524438207042,1.0
57,1256,3.7908253685401183,5.0
57,858,3.3549224319430215,5.0
57,1277,3.3989497949940595,3.0
57,5060,3.9508747402719724,4.0
57,1429,2.689140548723505,4.0
57,3159,3.811430107405788,3.0
57,2140,3.3936987896058746,4.0
57,3479,3.512451165996941,4.0
57,1690,2.9005903556332844,2.0
57,1584,3.601280351749698,3.0
57,3639,2.5236230060732923,3.0
57,2002,3.347817238580144,3.0
58,110,4.446097577143929,5.0
58,5,3.4348144360655617,4.0
58,371,3.77484747419515,4.0
58,597,3.678366412072331,5.0
58,362,3.7606892867608575,5.0
58,780,3.704452789433221,5.0
58,552,3.699398924631102,3.0
58,282,4.311118094860406,4.0
58,708,3.678366412072331,5.0
58,266,4.260933810802562,3.0
58,168,4.273758725795295,5.0
58,292,4.064777915257456,4.0
58,457,4.01271074869,5.0
58,344,3.4348144360655617,1.0
58,509,4.26368114756427,2.0
58,173,3.621288362612294,2.0
58,648,3.858396825226219,5.0
58,218,3.77484747419515,5.0
58,480,3.704452789433221,4.0
58,497,3.678366412072331,5.0
58,317,3.8764283920795357,3.0
58,249,4.26368114756427,5.0
58,339,3.678366412072331,5.0
59,1086,4.682890934596611,4.0
59,2987,3.9423500518306023,1.0
59,2763,4.367206189157461,5.0
59,1208,4.85817989705225,5.0
59,105,4.778780961017076,4.0
59,1094,4.652193492959256,5.0
59,41,4.755886185105814,5.0
59,2616,4.4791031519232325,2.0
59,1625,4.692518250360582,5.0
59,1196,3.8369686968949295,4.0
59,110,4.85817989705225,2.0
59,552,3.9815859707047987,3.0
59,2020,4.778780961017076,5.0
59,1552,3.967042914043438,3.0
59,1097,4.606603420927747,5.0
59,1610,3.967042914043438,4.0
59,2028,4.85817989705225,5.0
59,647,4.897595804180275,4.0
59,541,3.861131761410931,5.0
59,10,3.967042914043438,3.0
59,648,4.094168091992893,5.0
59,2671,4.563584770982716,3.0
60,2150,3.0,4.0
60,783,3.5815659485690055,4.0
60,6016,3.657138920497877,4.0
60,362,3.0,4.0
60,58559,3.809874784953661,5.0
61,7361,3.8797668704212342,4.0
61,7438,4.0394799182606,4.0
61,7153,4.07708233892852,4.5
61,266,3.9263925043800016,4.0
61,1208,3.966409295645012,4.5
61,1258,4.0265986323710905,4.0
61,1201,3.5975230464182792,4.5
61,293,4.130855324862339,4.5
62,8368,4.3012208750633825,4.5
62,68554,4.306077263941583,4.0
62,56587,4.2068945761235215,4.5
62,118696,4.186528498528664,4.0
62,116897,4.22276077382926,4.0
62,5349,3.8922406247100803,4.0
62,87520,3.9344479562389325,2.0
62,8914,4.246736250076438,4.5
62,104211,4.118813254467249,3.5
62,60126,3.738941195054154,3.0
62,175661,3.738941195054154,3.5
62,182715,4.020296737564112,4.0
62,111360,3.7744091170344314,4.0
62,2959,4.466202589918504,5.0
62,60069,3.321327843572943,4.5
62,53464,3.7455623499015367,3.0
62,122904,3.789473684210525,4.5
62,122926,4.028159359843035,4.0
62,1097,4.217873188634297,4.5
62,58047,4.181428723018907,3.5
62,1610,4.034307015155425,4.0
62,858,4.426567398573946,5.0
62,3147,4.426567398573946,5.0
62,185135,4.603809894100181,5.0
62,136020,4.090860063653063,4.5
62,8371,4.098883456211607,2.5
62,78772,3.936200821909664,1.0
62,527,4.342524930688445,4.5
62,33660,4.16121000166848,4.0
62,30793,3.934356352592282,4.5
62,45517,3.52129170773686,3.0
62,3977,3.738941195054154,2.5
62,184471,4.028159359843035,3.5
62,139385,4.333933795309214,4.0
62,55820,4.426567398573946,5.0
62,1645,4.097671563713544,5.0
62,46976,3.9739415367928754,4.0
62,8529,4.181428723018907,4.5
62,59501,3.8522109847731447,4.0
62,51086,4.097671563713544,3.5
62,109374,4.2068945761235215,5.0
62,122892,3.7455623499015367,4.0
62,5989,4.426567398573946,4.5
62,41566,3.8522109847731447,4.0
62,4896,3.8522109847731447,4.5
62,115680,4.29353701619861,4.0
62,3969,4.4026487137292705,4.5
62,260,3.7455623499015367,4.5
62,48394,3.925032322877152,4.5
62,1270,3.952970226302713,4.5
62,78105,3.8872881649394397,3.5
62,4878,4.206190630477158,4.0
62,96079,3.9224865573604837,4.5
62,61024,4.1505465240769235,4.0
62,113741,4.206190630477158,4.0
62,108729,4.184716800682687,4.0
62,69122,4.118813254467249,4.0
62,122922,3.7455623499015367,4.5
62,110,4.338686313770735,4.5
62,79132,4.302216303348643,5.0
62,98809,4.3012208750633825,4.5
62,135536,3.955864423286306,4.0
62,5995,4.342524930688445,4.5
62,3114,3.6938493389576204,3.0
62,1704,4.16121000166848,5.0
62,85414,4.083412195637378,4.5
62,31658,3.6352720948461146,3.5
62,73017,4.525801905476242,5.0
62,103341,3.6506527092507595,4.0
62,48385,3.8740732657627004,4.0
62,87430,3.7455623499015367,3.5
62,135518,4.106199480753603,3.5
62,4367,3.929469807008173,3.5
62,7143,4.167070718909997,4.0
63,3623,3.416498778141741,2.5
63,858,3.969845235286436,4.0
63,81229,3.5690513364960967,4.0
63,924,3.2387183126812435,3.5
63,780,3.1581682412135725,3.0
63,3897,3.677619887161662,2.5
63,150,3.609194821869095,3.0
63,79702,3.3325098475657744,5.0
63,1617,3.870712309241522,4.0
63,1148,3.807563119840995,5.0
63,27904,3.266755176159084,4.0
63,95858,4.178724643369523,4.0
63,69481,3.323419675252287,4.0
63,31658,3.8483735087443907,4.0
63,77455,3.6160974896131965,5.0
63,500,3.568029805288427,3.0
63,745,4.178724643369523,5.0
63,356,3.2616857305925415,3.5
63,4734,3.1610449736856974,3.5
63,595,3.790031799004393,3.0
63,3000,3.764939206276355,3.5
63,2858,3.551223839380777,5.0
63,953,3.235377345041014,4.0
63,1265,3.4446286409826614,3.0
63,108932,3.9151388961009217,5.0
63,85414,3.170631815914654,4.0
63,4014,3.551223839380777,2.5
63,87232,3.179351873876089,4.0
63,48516,3.835735592871635,4.5
63,7361,3.4591135121211494,5.0
63,77561,2.879303377723192,2.5
63,1291,3.595948868976789,4.0
63,111759,3.1693069928701743,4.0
63,2329,3.969845235286436,4.0
63,112852,3.192229744266702,4.0
63,1196,3.192229744266702,5.0
63,367,3.107183476679722,4.0
63,588,4.033327726100603,4.0
63,8361,3.0453631351571127,3.0
63,4105,3.351328421580829,3.0
63,7132,3.360122206269433,4.0
63,1213,3.969845235286436,4.0
63,7022,3.3077789164810545,2.5
63,92535,3.556698247579712,5.0
63,4223,3.702224354524736,3.5
63,89745,3.2503903804790424,3.5
63,2959,3.7663663478215037,5.0
63,33004,3.6154864295757485,3.5
63,1682,3.5360144503341417,3.5
63,1080,3.556698247579712,5.0
63,88140,3.179351873876089,4.0
63,648,3.4413654592494103,4.0
63,102217,3.556698247579712,5.0
63,45728,3.556698247579712,4.0
63,3435,3.976955486080864,4.0
64,2394,3.9007913015269144,3.5
64,2539,3.6052631578947367,3.0
64,4239,4.248859629716316,3.5
64,2420,3.6578947368421053,5.0
64,2908,3.6578947368421053,4.5
64,2028,4.230689073178242,4.0
64,3354,3.505522402419305,0.5
64,4448,4.2013076654897095,3.5
64,3526,3.8305706913268636,4.0
64,27266,3.872867219725829,4.5
64,6659,3.5675344541338982,4.5
64,112,3.489133753990468,3.0
64,2905,3.885585707051216,3.5
64,32,3.707354976222981,4.0
64,2369,3.7658236938988976,3.0
64,36,4.248859629716316,4.0
64,4034,3.998525248958394,4.0
64,1345,3.8115953780272993,4.5
64,509,3.9717760901189854,4.0
64,5673,3.7658236938988976,5.0
64,31878,3.464082780795478,4.0
64,588,4.000853416541001,4.0
64,3273,3.800458622862056,2.0
64,367,3.392503308525761,3.5
64,2987,3.910457199315777,4.0
64,41569,3.729385021759313,4.0
64,5679,3.8565988075666535,3.0
64,6385,3.6578947368421053,5.0
64,7139,3.9717760901189854,4.5
64,4878,3.585379777455771,4.0
64,2541,3.6578947368421053,3.5
64,590,3.9893747363723615,5.0
64,27801,3.503654491757675,3.5
64,783,3.7998538242293787,2.5
64,30707,3.6578947368421053,3.5
64,2161,3.865341296051267,4.0
64,4308,3.88123262044562,3.0
64,5254,3.669979981882909,3.0
64,5026,3.811777191449707,4.0
64,5152,4.230689073178242,3.5
64,1148,3.7166054936440176,4.0
64,1193,3.6578947368421053,5.0
64,2617,3.6454950087037994,3.5
64,4641,3.8305706913268636,3.5
64,1288,3.6052631578947367,4.5
64,2692,3.511916859381712,5.0
64,344,3.6052631578947367,3.5
64,2858,3.9717760901189854,2.5
64,4023,3.7658236938988976,1.0
64,19,3.6052631578947367,3.5
64,6242,3.8565988075666535,3.0
64,5308,3.6052631578947367,3.0
64,3671,3.543196033120112,3.5
64,2005,3.820590690783607,4.0
64,8832,3.885585707051216,3.5
64,25,3.9717760901189854,3.5
64,596,3.7695948175059226,4.0
64,45,3.841156930252647,3.5
64,2085,4.0366283104062655,3.0
64,104,3.6052631578947367,3.0
64,1644,3.8565988075666535,2.5
64,317,3.7583580352702324,3.5
64,2804,3.574334558682798,5.0
64,2273,3.6721015266498838,3.0
64,41566,3.865341296051267,4.0
64,6874,3.6340179071764713,4.0
64,2194,4.0423476779984,4.5
64,7701,3.6315789473684212,3.0
64,1282,3.7695948175059226,3.5
64,736,3.2775223425559212,3.5
64,2699,3.671813909518772,3.5
64,266,3.9716161537331285,5.0
64,1293,3.6578947368421053,5.0
64,6711,3.7658236938988976,4.0
64,3101,3.839754072646268,3.5
64,1228,3.6578947368421053,4.0
64,110,4.230689073178242,4.0
64,1221,4.248859629716316,5.0
64,2683,3.44446320071598,4.0
64,1207,3.6578947368421053,4.0
64,2542,3.767804753793227,3.5
64,6287,3.6052631578947367,2.0
64,6333,3.300350203005906,3.5
64,34,3.7151646507244593,4.5
64,3535,3.765179108077325,5.0
64,365,3.6578947368421053,4.0
64,1527,3.4449419068844165,3.5
64,2294,3.8862033008296124,3.0
64,1061,3.8613298772816242,3.5
64,8376,3.6052631578947367,5.0
64,1263,4.364118312588695,4.5
64,8917,3.5086362589204323,5.0
64,27020,3.9717760901189854,3.5
64,5010,4.230689073178242,5.0
64,1889,3.738878026996551,3.5
64,2054,3.793229428883028,3.5
64,1079,3.792881904050471,4.5
64,1302,3.872564262451304,4.0
64,2712,3.738878026996551,3.0
64,786,3.75812861022935,3.0
64,1217,4.364118312588695,5.0
64,1036,3.6340179071764713,3.0
64,2826,3.868129592649929,3.5
64,4896,3.865341296051267,3.5
65,116797,3.991073791682204,4.5
65,318,4.078240144139619,4.0
65,64614,4.078240144139619,4.5
65,46976,3.941028102554522,3.5
65,33660,4.070071245160957,4.0
65,2959,4.035385619524741,4.5
65,91542,3.8960294125944235,4.5
66,6539,4.040411490669993,3.5
66,8665,3.9813094026392353,5.0
66,3105,4.2450646081024495,4.0
66,589,3.8546460717605213,4.0
66,7173,4.233210760286129,3.5
66,2420,4.2631578947368425,4.0
66,47,3.9981582980075827,5.0
66,593,4.1161709852294885,4.0
66,6238,4.530902310782324,3.0
66,2001,3.9775654994310985,3.5
66,4499,3.763157894736842,4.0
66,3355,4.187184634036251,3.5
66,2421,3.9332273435395004,4.0
66,172,3.9497922857561427,3.5
66,2355,4.1752168554510725,3.5
66,1266,4.31578947368421,5.0
66,3254,3.763157894736842,3.5
66,3108,4.534916607937021,4.5
66,3686,4.049112543311373,4.0
66,1569,4.233210760286129,4.5
66,1527,3.6384775741512736,3.0
66,2617,4.0312516982932,2.0
66,2463,3.763157894736842,4.0
66,3029,3.9494404089907014,3.5
66,612,3.763157894736842,3.5
66,3421,3.763157894736842,3.5
66,1240,3.9497922857561427,4.0
66,628,4.211532394260652,4.0
66,7293,4.233210760286129,4.5
66,2648,4.032609492437099,5.0
66,2628,3.8582529063848092,3.0
66,5618,4.136674893178188,4.5
66,3745,3.7600441437075633,3.5
66,3271,4.2631578947368425,4.5
66,4158,3.919707304728502,4.0
66,663,3.763157894736842,3.5
66,7766,4.040409711896709,4.0
66,4465,4.2631578947368425,4.0
66,29,4.038004189150799,4.5
66,637,3.763157894736842,3.0
66,780,3.9365918998775804,3.5
66,7482,4.040909808872005,4.5
66,1027,4.246971990006889,3.5
66,2706,4.233210760286129,4.0
66,3063,3.995523654360736,4.0
66,2966,4.246971990006889,4.0
66,4993,4.070380295985423,5.0
66,4591,4.0696084075803896,3.5
66,1326,4.081239035166567,0.5
66,7090,3.9332273435395004,4.0
66,3698,3.8546460717605213,4.5
66,6979,4.09365499935418,4.0
66,6996,3.8546460717605213,2.0
66,1073,3.996737568596905,4.5
66,7127,3.8652628022066624,3.5
66,21,3.8423459102380577,4.0
66,590,4.277510057354166,4.5
66,5349,3.9365918998775804,4.0
66,7647,3.763157894736842,4.0
66,6708,3.9271623995974014,5.0
66,3262,4.211532394260652,4.0
66,6832,4.2631578947368425,4.0
66,4085,3.9775654994310985,3.0
66,805,3.995523654360736,4.0
66,2470,3.697386874966003,4.0
66,6022,4.2631578947368425,2.5
66,260,3.8582529063848092,2.5
66,1265,4.163658483179578,3.5
66,6188,3.763157894736842,3.5
67,1580,4.260362255757748,4.0
67,27193,4.330202780749447,5.0
67,1291,3.904746894006087,3.5
67,2858,3.8296506783505437,4.0
67,2959,4.1148170533457575,4.5
67,356,4.133051728997129,4.5
67,296,4.222697941587678,4.5
67,5418,4.2102436646221015,3.0
68,2716,2.6741672738687803,2.0
68,1968,2.8421052631578947,3.0
68,55052,3.2893565276610564,2.5
68,3275,3.2792370381374503,3.5
68,122904,3.294706133070636,4.0
68,74458,3.25988665894717,3.0
68,3034,3.3993998074905636,3.0
68,64997,3.3821051618848994,2.5
68,1270,2.667943529686669,3.0
68,1198,3.52512691670257,5.0
68,41285,3.5375799662889738,3.0
68,93510,3.0605168749695513,5.0
68,4388,3.263157894736842,2.0
68,2054,3.176211544840119,1.0
68,62,2.8947368421052633,3.5
68,45499,3.0623194711647113,2.0
68,82167,3.3421052631578947,2.0
68,7566,3.710526315789474,4.0
68,3255,2.8421052631578947,4.0
68,2082,2.7190258724365743,3.0
68,6888,2.6877379241392654,1.0
68,55232,3.014245127457167,3.0
68,45726,3.263157894736842,2.5
68,135,3.263157894736842,3.0
68,2248,3.3421052631578947,3.0
68,58293,3.547560675090214,4.0
68,2134,2.90702514832204,3.0
68,2840,3.2183503419072266,3.5
68,69122,2.7139312027053353,4.5
68,26712,3.710526315789474,4.0
68,539,3.3421052631578947,3.5
68,785,3.263157894736842,2.0
68,5,3.263157894736842,2.0
68,45950,3.710526315789474,3.5
68,1028,2.942937555527948,2.5
68,47997,2.982672825159864,3.0
68,585,3.263157894736842,3.5
68,70990,2.8947368421052633,2.5
68,1466,3.3537012666321724,3.5
68,57669,3.3257512510122593,4.0
68,2803,3.4384427434021063,3.0
68,1234,2.7139312027053353,3.5
68,34150,3.6842105263157894,3.5
68,3897,2.8947368421052633,3.5
68,3421,3.263157894736842,3.0
68,49272,3.487612098111804,5.0
68,2628,3.6842105263157894,3.0
68,8873,3.025707615295435,4.0
68,1918,3.2058130218912,3.5
68,30822,2.8421052631578947,3.5
68,4378,3.3537012666321724,2.0
68,2125,3.3421052631578947,4.5
68,3555,3.181961022599711,3.5
68,53125,3.0717310163832265,4.5
68,4890,3.343347780070226,4.5
68,69394,3.3537012666321724,4.5
68,7361,3.4477023562163773,4.5
68,8874,2.6877379241392654,4.0
68,480,3.126045725888305,3.5
68,2431,2.8421052631578947,3.5
68,58559,3.3528521404719016,5.0
68,58839,3.3421052631578947,1.0
68,8528,3.263157894736842,4.0
68,8984,3.2058130218912,3.0
68,1380,3.2655628020023344,3.5
68,1997,2.688036031257898,1.5
68,247,3.3537012666321724,2.5
68,1228,2.8947368421052633,2.0
68,2491,3.1315789473684212,4.5
68,1517,2.9995578675738233,4.0
68,4677,2.7139312027053353,3.5
68,932,3.3684210526315788,4.0
68,141,3.263157894736842,3.0
68,6155,3.1315789473684212,5.0
68,55830,3.263157894736842,4.0
68,40959,3.2058130218912,3.0
68,63113,3.487612098111804,3.0
68,5064,3.3110604748875927,4.5
68,69481,3.068386658734668,4.0
68,54995,2.890817177760809,3.5
68,8623,3.1315789473684212,3.5
68,455,2.8076623479288516,2.0
68,3033,2.9359276030914945,3.5
68,2420,2.8947368421052633,2.0
68,7373,3.043558466833665,3.5
68,1393,3.3684210526315788,4.5
68,2581,3.1315789473684212,3.5
68,2428,2.8813212025404202,3.0
68,3911,3.263157894736842,4.5
68,3534,2.8947368421052633,2.5
68,25,3.3684210526315788,3.5
68,87306,3.323478711919284,3.0
68,2717,2.90702514832204,2.0
68,3556,3.3684210526315788,3.0
68,1485,3.263157894736842,3.5
68,2616,3.270290602122413,3.0
68,48,3.281912313746698,4.0
68,783,3.281912313746698,2.5
68,3452,3.339466783874952,2.5
68,350,3.25988665894717,3.5
68,170,3.30850707152791,2.5
68,3146,3.263157894736842,3.0
68,49961,2.8947368421052633,4.0
68,34405,3.6842105263157894,4.5
68,134130,3.3100830554604346,5.0
68,3978,3.3684210526315788,3.0
68,88810,2.8947368421052633,4.5
68,55267,3.3421052631578947,3.0
68,5308,3.263157894736842,3.5
68,5459,2.6741672738687803,3.5
68,41566,3.5141983032134347,4.5
68,45501,3.3421052631578947,3.5
68,8972,3.4677702985447096,3.0
68,6281,3.2183503419072266,2.0
68,89492,2.8947368421052633,4.5
68,168252,3.3821051618848994,4.0
68,2763,3.364971861687274,4.5
68,1036,3.209214943605143,3.0
68,150,3.4423481342575144,3.0
68,4969,2.994129633541865,3.0
68,81847,3.2337565841418696,4.0
68,116797,3.2392708400799295,3.5
68,1276,2.8947368421052633,3.5
68,4963,3.119987437850069,3.5
68,3977,2.9781517005265186,3.0
68,1676,3.3821051618848994,2.0
68,2572,3.1315789473684212,4.5
68,8533,3.3684210526315788,3.0
68,3450,3.263157894736842,2.5
68,50685,3.3421052631578947,4.5
68,52767,3.710526315789474,4.0
68,3671,3.1969735646510267,3.5
68,58078,3.611974220101881,3.0
68,1704,3.3684210526315788,4.5
68,1416,2.8657445481590242,1.5
68,11,3.3421052631578947,4.5
68,59126,3.2992503482935613,4.0
68,2174,3.1404052765470847,2.5
68,3826,2.7052162965735627,3.0
68,3753,3.417702589779305,3.0
68,95449,3.3684210526315788,3.5
68,1586,3.390667703480511,3.5
68,1124,2.8947368421052633,2.0
68,3994,2.616437055125173,3.5
68,830,3.263157894736842,3.0
68,737,3.3821051618848994,2.0
68,3396,3.0751095010377223,3.5
68,3147,3.3537012666321724,3.5
68,4246,3.3421052631578947,4.0
68,60069,3.35831859978259,4.5
68,1635,2.8947368421052633,3.0
68,80906,3.710526315789474,4.0
68,282,2.8947368421052633,2.0
68,59900,3.263157894736842,1.0
68,2806,2.845562037637665,3.5
68,1674,3.551690097644618,3.5
68,61024,3.0605168749695513,3.0
68,6942,3.3421052631578947,4.5
68,5378,4.068092181907389,3.0
68,6502,2.890817177760809,4.5
68,158,3.241989424412408,3.0
68,8677,3.3821051618848994,2.0
68,4226,2.9194344982805127,4.0
68,1243,2.8421052631578947,1.0
68,1663,3.418311797299181,3.0
68,48774,3.200959923948143,3.5
68,788,3.3207057605480363,1.0
68,368,3.0703469576311266,4.0
68,276,3.1315789473684212,3.5
68,40815,3.923955835213296,5.0
68,2006,3.318862933016108,4.0
68,60684,3.5828870130384005,3.5
68,46972,3.0496280317953066,3.0
68,2321,2.9492498068765323,3.0
68,1912,3.115095348777571,3.0
68,56367,3.3421052631578947,3.0
68,55282,2.513093231521039,4.0
68,1722,3.487612098111804,4.0
68,153,3.083843260478863,3.0
68,1625,3.25988665894717,2.0
68,3005,3.108373126895047,4.0
68,1885,3.3421052631578947,2.5
68,2713,2.513093231521039,3.0
68,66203,3.3421052631578947,2.0
68,27660,2.9200135447215207,3.0
68,3168,3.025707615295435,2.5
68,5995,3.3402482454157747,4.0
68,3409,3.2183503419072266,3.0
68,72998,4.068092181907389,5.0
68,838,3.3421052631578947,3.5
68,4643,3.6071127394642524,2.0
68,1479,3.0985528754970035,4.0
68,1645,3.25988665894717,4.0
68,1876,3.015470483166682,2.5
68,74789,3.962415351653055,4.0
68,3444,3.242456732334984,4.0
68,1,3.5374469069738095,2.5
68,122918,3.6842105263157894,3.5
68,78772,3.3196563566799315,2.0
68,2046,3.245722139312275,3.0
68,3635,3.487612098111804,4.0
68,7451,3.263157894736842,3.5
68,26614,3.4677702985447096,4.0
68,2294,3.5374469069738095,3.0
68,2115,3.2835134997946755,4.0
68,56152,3.446846820092723,3.0
68,8968,3.1713679596586695,5.0
68,3717,3.270290602122413,3.0
68,1620,3.553795991937701,3.0
68,2997,2.9492498068765323,4.5
68,76251,2.9781517005265186,4.0
68,4351,3.209214943605143,3.0
68,53318,3.3421052631578947,3.0
68,5419,3.3169797479766348,4.5
68,56339,2.952460274123886,3.5
68,5313,3.345357391816309,4.0
68,67267,2.8421052631578947,3.5
68,3253,3.263157894736842,4.5
68,2161,3.5141983032134347,2.0
68,32587,3.3153624923698515,5.0
68,7160,3.3537012666321724,3.5
68,4865,2.7611559474359715,2.5
68,1388,2.513093231521039,2.5
68,3471,3.3100830554604346,1.5
68,4068,3.263157894736842,2.0
68,80463,2.8947368421052633,3.5
68,54116,3.2183503419072266,3.0
68,2485,3.1315789473684212,3.5
68,81910,3.710526315789474,4.0
68,1556,3.3012031793583856,3.0
68,420,3.2058130218912,1.0
68,6377,3.425828360959136,4.5
68,8985,3.2888108530579245,3.5
68,106782,2.845800408590142,3.0
68,68358,4.068092181907389,4.0
68,2710,2.9542616147794067,1.0
68,6753,2.473991852513785,3.0
68,2804,2.7190258724365743,2.0
68,3481,3.3421052631578947,2.0
68,223,3.263157894736842,1.0
68,4069,3.1315789473684212,4.0
68,165,3.209214943605143,3.5
68,736,3.6827167171974495,4.0
68,1610,3.487612098111804,3.0
68,2080,3.5127659585580213,3.0
68,3285,3.025707615295435,2.0
68,3178,2.8947368421052633,3.0
68,2139,3.2225674499585795,2.5
68,6539,3.0717310163832265,5.0
68,1866,3.0605168749695513,3.5
68,203,3.263157894736842,3.0
68,4019,2.8947368421052633,4.0
69,589,4.379398869427638,4.0
69,318,4.360506619151875,5.0
69,4022,4.362031256233514,4.0
69,1101,4.350328693168367,5.0
69,1610,4.161967926403536,4.0
69,356,4.464368767725117,4.0
69,2951,4.540558720975289,5.0
69,3552,4.853433061211436,5.0
69,3827,4.424331946808859,4.0
69,1210,4.36896709492144,5.0
70,527,4.452078670236329,5.0
70,37741,4.42411837891874,4.5
70,1300,4.335142870268959,5.0
70,1968,4.335142870268959,4.0
70,1302,4.539252086855913,5.0
70,3255,4.335142870268959,4.0
70,1272,4.452078670236329,4.0
70,3468,4.456788776271166,5.0
70,3361,4.417264962908691,5.0
70,91077,4.335142870268959,4.0
70,1304,3.4729956187073836,4.0
70,3098,4.456788776271166,4.5
70,529,4.456788776271166,4.5
71,589,3.493906967897362,3.0
71,1073,3.8655834395138813,3.0
71,86,3.487693766995734,5.0
71,494,3.6485615212313007,4.0
71,1356,3.5254084856949857,5.0
71,707,3.465404296172042,1.0
71,165,3.6604925581561476,5.0
72,27193,3.9899814571998276,3.5
72,2427,4.112398158499747,4.5
72,1196,4.158005564352414,4.5
